time_s,total_load_kw,bus_0_soc,bus_1_soc,bus_2_soc
186,240.0,42.85798041360238,30.569659548897977,26.62558636738261
188,240.0,42.913535969157934,30.625215104453535,26.583919700715942
190,240.0,42.96909152471349,30.680770660009088,26.542253034049274
192,240.0,43.02464708026905,30.736326215564645,26.500586367382606
194,240.0,43.08020263582461,30.791881771120206,26.45891970071594
196,240.0,43.13575819138017,30.847437326675763,26.41725303404927
198,240.0,43.19131374693573,30.902992882231324,26.375586367382603
200,240.0,43.246869302491284,30.95854843778688,26.333919700715935
202,240.0,43.30242485804685,31.01410399334244,26.292253034049267
204,240.0,43.357980413602405,31.069659548898,26.2505863673826
206,240.0,43.41353596915796,31.125215104453556,26.20891970071593
208,240.0,43.46909152471351,31.180770660009117,26.167253034049264
210,240.0,43.52464708026908,31.236326215564674,26.125586367382596
212,240.0,43.580202635824634,31.291881771120234,26.083919700715935
214,240.0,43.63575819138019,31.34743732667579,26.042253034049267
216,240.0,43.69131374693575,31.402992882231352,26.0005863673826
218,240.0,43.74686930249131,31.45854843778691,25.95891970071593
220,240.0,43.80242485804687,31.514103993342463,25.917253034049264
222,360.0,43.85798041360243,31.56965954889802,25.875586367382596
224,360.0,43.913535969157984,31.62521510445358,25.93114192293815
226,360.0,43.96909152471354,31.680770660009138,25.98669747849371
228,360.0,44.024647080269105,31.7363262155647,26.042253034049264
230,360.0,44.08020263582466,31.791881771120256,26.097808589604814
232,360.0,44.13575819138022,31.847437326675816,26.153364145160374
234,360.0,44.191313746935776,31.902992882231374,26.208919700715928
236,360.0,44.24686930249134,31.95854843778693,26.264475256271485
238,360.0,44.30242485804689,32.01410399334249,26.32003081182704
240,360.0,44.35798041360245,32.06965954889805,26.375586367382592
242,360.0,44.413535969158005,32.12521510445361,26.43114192293815
244,360.0,44.46909152471357,32.180770660009166,26.486697478493703
246,360.0,44.524647080269126,32.23632621556472,26.542253034049264
248,360.0,44.58020263582468,32.29188177112029,26.597808589604817
250,360.0,44.63575819138024,32.34743732667584,26.653364145160367
252,360.0,44.691313746935805,32.402992882231395,26.708919700715928
254,360.0,44.74686930249136,32.45854843778695,26.764475256271485
256,360.0,44.80242485804692,32.514103993342516,26.820030811827046
258,360.0,44.857980413602476,32.56965954889807,26.875586367382603
260,360.0,44.91353596915803,32.62521510445363,26.931141922938163
262,360.0,44.9690915247136,32.68077066000919,26.98669747849372
264,360.0,45.024647080269155,32.736326215564745,27.042253034049274
266,360.0,45.08020263582471,32.79188177112031,27.09780858960483
268,360.0,45.13575819138026,32.847437326675866,27.153364145160392
270,360.0,45.191313746935826,32.90299288223142,27.20891970071595
272,360.0,45.24686930249138,32.95854843778698,27.26447525627151
274,360.0,45.30242485804694,33.014103993342545,27.320030811827067
276,360.0,45.3579804136025,33.0696595488981,27.375586367382628
278,360.0,45.41353596915806,33.12521510445366,27.431141922938185
280,360.0,45.46909152471362,33.18077066000921,27.486697478493742
282,360.0,45.524647080269176,33.23632621556477,27.542253034049303
284,360.0,45.58020263582473,33.29188177112033,27.59780858960486
286,360.0,45.63575819138029,33.34743732667589,27.65336414516042
288,360.0,45.691313746935855,33.402992882231445,27.708919700715978
290,360.0,45.74686930249141,33.45854843778701,27.76447525627154
292,360.0,45.80242485804697,33.514103993342566,27.820030811827095
294,360.0,45.857980413602526,33.56965954889812,27.87558636738265
296,360.0,45.91353596915809,33.62521510445368,27.931141922938206
298,360.0,45.96909152471364,33.68077066000924,27.986697478493767
300,360.0,46.0246470802692,33.7363262155648,28.042253034049324
302,360.0,46.080202635824755,33.79188177112036,28.097808589604885
304,360.0,46.13575819138032,33.847437326675916,28.15336414516044
306,360.0,46.191313746935876,33.90299288223147,28.208919700716002
308,360.0,46.24686930249143,33.95854843778704,28.26447525627156
310,360.0,46.30242485804699,34.01410399334259,28.320030811827117
312,360.0,46.35798041360255,34.069659548898144,28.375586367382677
314,360.0,46.41353596915811,34.1252151044537,28.431141922938235
316,360.0,46.46909152471367,34.180770660009266,28.486697478493795
318,360.0,46.524647080269226,34.23632621556482,28.542253034049352
320,360.0,46.58020263582478,34.29188177112038,28.597808589604913
322,360.0,46.63575819138035,34.34743732667594,28.65336414516047
324,360.0,46.691313746935904,34.4029928822315,28.708919700716024
326,360.0,46.74686930249146,34.45854843778706,28.76447525627158
328,360.0,46.80242485804701,34.514103993342616,28.82003081182714
330,360.0,46.857980413602576,34.56965954889817,28.8755863673827
332,360.0,46.91353596915813,34.62521510445373,28.93114192293826
334,360.0,46.96909152471369,34.680770660009294,28.986697478493817
336,360.0,47.02464708026925,34.73632621556485,29.042253034049377
338,360.0,47.08020263582481,34.79188177112041,29.097808589604934
340,360.0,47.13575819138037,34.84743732667596,29.15336414516049
342,360.0,47.191313746935926,34.90299288223152,29.208919700716052
344,360.0,47.24686930249148,34.95854843778708,29.26447525627161
346,360.0,47.30242485804704,35.01410399334264,29.32003081182717
348,360.0,47.357980413602604,35.069659548898194,29.375586367382727
350,360.0,47.41353596915816,35.12521510445376,29.431141922938288
352,360.0,47.46909152471372,35.180770660009316,29.486697478493845
354,360.0,47.524647080269276,35.23632621556487,29.5422530340494
356,360.0,47.58020263582484,35.29188177112043,29.597808589604956
358,360.0,47.63575819138039,35.34743732667599,29.653364145160516
360,360.0,47.69131374693595,35.40299288223155,29.708919700716073
362,360.0,47.746869302491504,35.45854843778711,29.764475256271634
364,360.0,47.80242485804707,35.514103993342665,29.82003081182719
366,360.0,47.857980413602625,35.56965954889822,29.875586367382752
368,360.0,47.91353596915818,35.62521510445379,29.93114192293831
370,360.0,47.96909152471374,35.68077066000934,29.986697478493866
372,360.0,48.024647080269304,35.736326215564894,30.042253034049427
374,360.0,48.08020263582486,35.79188177112045,30.097808589604984
376,360.0,48.13575819138042,35.847437326676015,30.153364145160545
378,360.0,48.191313746935975,35.90299288223157,30.208919700716102
380,360.0,48.24686930249153,35.95854843778713,30.264475256271663
382,360.0,48.3024248580471,36.01410399334269,30.32003081182722
384,360.0,48.357980413602654,36.069659548898244,30.375586367382773
386,360.0,48.41353596915821,36.12521510445381,30.43114192293833
388,360.0,48.46909152471376,36.180770660009365,30.48669747849389
390,360.0,48.524647080269325,36.23632621556492,30.54225303404945
392,360.0,48.58020263582488,36.29188177112048,30.59780858960501
394,360.0,48.63575819138044,36.347437326676044,30.653364145160566
396,360.0,48.691313746936,36.4029928822316,30.708919700716127
398,360.0,48.74686930249156,36.45854843778716,30.764475256271684
400,360.0,48.80242485804712,36.51410399334271,30.82003081182724
402,360.0,48.857980413602675,36.56965954889827,30.8755863673828
404,360.0,48.91353596915823,36.62521510445383,30.93114192293836
406,360.0,48.96909152471379,36.68077066000939,30.98669747849392
408,360.0,49.024647080269354,36.736326215564944,31.042253034049477
410,360.0,49.08020263582491,36.79188177112051,31.097808589605037
412,360.0,49.13575819138047,36.847437326676065,31.153364145160594
414,360.0,49.191313746936025,36.90299288223162,31.208919700716148
416,360.0,49.24686930249159,36.95854843778718,31.264475256271705
418,360.0,49.30242485804714,37.01410399334274,31.320030811827266
420,360.0,49.3579804136027,37.0696595488983,31.375586367382823
422,360.0,49.413535969158254,37.12521510445386,31.431141922938384
424,360.0,49.46909152471382,37.180770660009415,31.48669747849394
426,360.0,49.524647080269375,37.23632621556497,31.5422530340495
428,360.0,49.58020263582493,37.291881771120536,31.59780858960506
430,360.0,49.63575819138049,37.347437326676086,31.653364145160616
432,360.0,49.691313746936046,37.40299288223164,31.708919700716176
434,360.0,49.74686930249161,37.4585484377872,31.764475256271734
436,360.0,49.80242485804717,37.514103993342765,31.820030811827294
438,360.0,49.857980413602725,37.56965954889832,31.87558636738285
440,360.0,49.91353596915828,37.62521510445388,31.931141922938412
442,360.0,49.969091524713846,37.680770660009436,31.98669747849397
444,360.0,50.0246470802694,37.736326215565,32.04225303404952
446,360.0,50.08020263582495,37.79188177112056,32.09780858960508
448,360.0,50.13575819138052,37.847437326676115,32.15336414516064
450,360.0,50.191313746936075,37.90299288223167,32.2089197007162
452,360.0,50.24686930249164,37.95854843778723,32.26447525627176
454,360.0,50.30242485804719,38.01410399334279,32.320030811827316
456,360.0,50.35798041360275,38.06965954889835,32.37558636738287
458,360.0,50.41353596915831,38.12521510445391,32.43114192293844
460,360.0,50.469091524713875,38.18077066000946,32.486697478493994
462,360.0,50.524647080269425,38.23632621556502,32.54225303404955
464,360.0,50.580202635824975,38.29188177112058,32.59780858960511
466,360.0,50.63575819138054,38.347437326676136,32.653364145160666
468,360.0,50.691313746936096,38.40299288223169,32.70891970071623
470,360.0,50.74686930249166,38.45854843778726,32.76447525627179
472,360.0,50.80242485804721,38.514103993342815,32.820030811827344
474,360.0,50.857980413602775,38.56965954889837,32.875586367382894
476,360.0,50.91353596915833,38.62521510445393,32.93114192293846
478,360.0,50.969091524713896,38.680770660009486,32.986697478494015
480,360.0,51.024647080269446,38.73632621556505,33.04225303404957
482,360.0,51.08020263582501,38.79188177112061,33.09780858960513
484,360.0,51.13575819138057,38.847437326676165,33.153364145160694
486,360.0,51.19131374693613,38.90299288223172,33.20891970071625
488,360.0,51.24686930249168,38.958548437787286,33.26447525627181
490,360.0,51.302424858047246,39.014103993342836,33.320030811827365
492,360.0,51.3579804136028,39.06965954889839,33.37558636738292
494,360.0,51.41353596915835,39.12521510445395,33.43114192293849
496,360.0,51.46909152471392,39.180770660009514,33.486697478494044
498,360.0,51.52464708026947,39.23632621556507,33.5422530340496
500,360.0,51.58020263582503,39.29188177112063,33.59780858960516
502,360.0,51.63575819138059,39.347437326676186,33.65336414516072
504,360.0,51.69131374693615,39.40299288223174,33.70891970071627
506,360.0,51.7468693024917,39.45854843778731,33.76447525627183
508,360.0,51.80242485804727,39.514103993342864,33.82003081182739
510,360.0,51.857980413602824,39.56965954889842,33.87558636738295
512,360.0,51.91353596915839,39.62521510445398,33.93114192293851
514,360.0,51.96909152471394,39.68077066000954,33.986697478494065
516,360.0,52.0246470802695,39.7363262155651,34.04225303404962
518,360.0,52.08020263582506,39.79188177112066,34.09780858960518
520,360.0,52.135758191380624,39.84743732667621,34.153364145160744
522,360.0,52.191313746936174,39.90299288223177,34.2089197007163
524,360.0,52.246869302491724,39.95854843778733,34.26447525627186
526,360.0,52.30242485804729,40.014103993342886,34.320030811827415
528,360.0,52.357980413602846,40.06965954889844,34.37558636738298
530,360.0,52.41353596915841,40.12521510445401,34.43114192293854
532,360.0,52.46909152471396,40.180770660009564,34.486697478494094
534,360.0,52.524647080269524,40.23632621556512,34.542253034049644
536,360.0,52.58020263582508,40.29188177112068,34.59780858960521
538,360.0,52.635758191380646,40.347437326676236,34.653364145160765
540,360.0,52.691313746936196,40.4029928822318,34.70891970071632
542,360.0,52.74686930249176,40.45854843778736,34.76447525627188
544,360.0,52.80242485804732,40.514103993342914,34.82003081182744
546,360.0,52.85798041360288,40.56965954889847,34.875586367383
548,360.0,52.91353596915843,40.625215104454035,34.93114192293856
