time_s,total_load_kw,total_queue,bus_0_soc,bus_1_soc,bus_2_soc,bus_3_soc,bus_4_soc,bus_0_charging,bus_1_charging,bus_2_charging,bus_3_charging,bus_4_charging
1162,240.0,6,53.939250447023156,56.10002473915162,0.0,0.0,0.0,0,0,1,1,0
1164,240.0,6,53.99480600257871,56.155580294707164,0.0,0.0,0.0,0,0,1,1,0
1166,240.0,6,54.05036155813426,56.211135850262714,0.0,0.0,0.0,0,0,1,1,0
1168,240.0,6,54.105917113689806,56.26669140581827,0.0,0.0,0.0,0,0,1,1,0
1170,240.0,6,54.161472669245356,56.32224696137382,0.0,0.0,0.0,0,0,1,1,0
1172,240.0,6,54.21702822480091,56.37780251692938,0.0,0.0,0.0,0,0,1,1,0
1174,240.0,6,54.27258378035646,56.43335807248493,0.0,0.0,0.0,0,0,1,1,0
1176,240.0,6,54.32813933591202,56.488913628040486,0.0,0.0,0.0,0,0,1,1,0
1178,240.0,6,54.38369489146757,56.544469183596036,0.0,0.0,0.0,0,0,1,1,0
1180,240.0,6,54.43925044702313,56.600024739151586,0.0,0.0,0.0,0,0,1,1,0
1182,240.0,6,54.49480600257868,56.65558029470714,0.0,0.0,0.0,0,0,1,1,0
1184,240.0,6,54.55036155813423,56.71113585026269,0.0,0.0,0.0,0,0,1,1,0
1186,240.0,6,54.605917113689785,56.76669140581825,0.0,0.0,0.0,0,0,1,1,0
1188,240.0,6,54.661472669245335,56.8222469613738,0.0,0.0,0.0,0,0,1,1,0
1190,240.0,6,54.71702822480089,56.87780251692936,0.0,0.0,0.0,0,0,1,1,0
1192,240.0,6,54.77258378035644,56.93335807248491,0.0,0.0,0.0,0,0,1,1,0
1194,240.0,6,54.828139335912,56.98891362804045,0.0,0.0,0.0,0,0,1,1,0
1196,240.0,6,54.88369489146755,57.044469183596,0.0,0.0,0.0,0,0,1,1,0
1198,240.0,6,54.93925044702309,57.10002473915156,0.0,0.0,0.0,0,0,1,1,0
1200,240.0,6,54.99480600257864,57.15558029470711,0.0,0.0,0.0,0,0,1,1,0
1202,240.0,6,55.0503615581342,57.211135850262664,0.0,0.0,0.0,0,0,1,1,0
1204,240.0,6,55.10591711368975,57.266691405818214,0.0,0.0,0.0,0,0,1,1,0
1206,240.0,6,55.161472669245306,57.32224696137377,0.0,0.0,0.0,0,0,1,1,0
1208,240.0,6,55.217028224800856,57.37780251692932,0.0,0.0,0.0,0,0,1,1,0
1210,240.0,6,55.27258378035641,57.43335807248487,0.0,0.0,0.0,0,0,1,1,0
1212,240.0,6,55.32813933591196,57.48891362804043,0.0,0.0,0.0,0,0,1,1,0
1214,240.0,6,55.38369489146751,57.54446918359598,0.0,0.0,0.0,0,0,1,1,0
1216,240.0,6,55.43925044702307,57.600024739151536,0.0,0.0,0.0,0,0,1,1,0
1218,240.0,6,55.49480600257862,57.655580294707086,0.0,0.0,0.0,0,0,1,1,0
1220,240.0,6,55.55036155813418,57.71113585026264,0.0,0.0,0.0,0,0,1,1,0
1222,240.0,6,55.60591711368973,57.76669140581819,0.0,0.0,0.0,0,0,1,1,0
1224,240.0,6,55.661472669245285,57.822246961373736,0.0,0.0,0.0,0,0,1,1,0
1226,240.0,6,55.717028224800835,57.877802516929286,0.0,0.0,0.0,0,0,1,1,0
1228,240.0,6,55.77258378035638,57.93335807248484,0.0,0.0,0.0,0,0,1,1,0
1230,240.0,6,55.82813933591193,57.98891362804039,0.0,0.0,0.0,0,0,1,1,0
1232,240.0,6,55.883694891467485,58.04446918359595,0.0,0.0,0.0,0,0,1,1,0
1234,240.0,6,55.939250447023035,58.1000247391515,0.0,0.0,0.0,0,0,1,1,0
1236,240.0,6,55.99480600257859,58.15558029470706,0.0,0.0,0.0,0,0,1,1,0
1238,240.0,6,56.05036155813414,58.21113585026261,0.0,0.0,0.0,0,0,1,1,0
1240,240.0,6,56.1059171136897,58.26669140581816,0.0,0.0,0.0,0,0,1,1,0
1242,240.0,6,56.16147266924525,58.322246961373715,0.0,0.0,0.0,0,0,1,1,0
1244,240.0,6,56.2170282248008,58.377802516929265,0.0,0.0,0.0,0,0,1,1,0
1246,240.0,6,56.272583780356356,58.43335807248482,0.0,0.0,0.0,0,0,1,1,0
1248,240.0,6,56.32813933591191,58.48891362804037,0.0,0.0,0.0,0,0,1,1,0
1250,240.0,6,56.383694891467464,58.54446918359593,0.0,0.0,0.0,0,0,1,1,0
1252,240.0,6,56.439250447023014,58.60002473915148,0.0,0.0,0.0,0,0,1,1,0
1254,240.0,6,56.49480600257857,58.65558029470702,0.0,0.0,0.0,0,0,1,1,0
1256,240.0,6,56.55036155813412,58.71113585026257,0.0,0.0,0.0,0,0,1,1,0
1258,240.0,6,56.605917113689664,58.76669140581813,0.0,0.0,0.0,0,0,1,1,0
1260,240.0,6,56.661472669245214,58.82224696137368,0.0,0.0,0.0,0,0,1,1,0
1262,240.0,6,56.71702822480077,58.877802516929236,0.0,0.0,0.0,0,0,1,1,0
1264,240.0,6,56.77258378035632,58.933358072484786,0.0,0.0,0.0,0,0,1,1,0
1266,240.0,6,56.82813933591188,58.98891362804034,0.0,0.0,0.0,0,0,1,1,0
1268,240.0,6,56.88369489146743,59.04446918359589,0.0,0.0,0.0,0,0,1,1,0
1270,240.0,6,56.939250447022985,59.10002473915144,0.0,0.0,0.0,0,0,1,1,0
1272,240.0,6,56.994806002578535,59.155580294707,0.0,0.0,0.0,0,0,1,1,0
1274,240.0,6,57.050361558134085,59.21113585026255,0.0,0.0,0.0,0,0,1,1,0
1276,240.0,6,57.10591711368964,59.26669140581811,0.0,0.0,0.0,0,0,1,1,0
1278,240.0,6,57.16147266924519,59.32224696137366,0.0,0.0,0.0,0,0,1,1,0
1280,240.0,6,57.21702822480075,59.377802516929215,0.0,0.0,0.0,0,0,1,1,0
1282,240.0,6,57.2725837803563,59.433358072484765,0.0,0.0,0.0,0,0,1,1,0
1284,240.0,6,57.32813933591186,59.48891362804031,0.0,0.0,0.0,0,0,1,1,0
1286,240.0,6,57.38369489146741,59.54446918359586,0.0,0.0,0.0,0,0,1,1,0
1288,240.0,6,57.43925044702295,59.600024739151415,0.0,0.0,0.0,0,0,1,1,0
1290,240.0,6,57.4948060025785,59.655580294706965,0.0,0.0,0.0,0,0,1,1,0
1292,240.0,6,57.55036155813406,59.71113585026252,0.0,0.0,0.0,0,0,1,1,0
1294,240.0,6,57.60591711368961,59.76669140581807,0.0,0.0,0.0,0,0,1,1,0
1296,240.0,6,57.661472669245164,59.82224696137363,0.0,0.0,0.0,0,0,1,1,0
1298,240.0,6,57.717028224800714,59.87780251692918,0.0,0.0,0.0,0,0,1,1,0
1300,240.0,6,57.77258378035627,59.93335807248473,0.0,0.0,0.0,0,0,1,1,0
1302,240.0,6,57.82813933591182,59.98891362804029,0.0,0.0,0.0,0,0,1,1,0
1304,240.0,6,57.88369489146737,60.04446918359584,0.0,0.0,0.0,0,0,1,1,0
1306,240.0,6,57.93925044702293,60.100024739151394,0.0,0.0,0.0,0,0,1,1,0
1308,240.0,6,57.99480600257848,60.155580294706944,0.0,0.0,0.0,0,0,1,1,0
1310,240.0,6,58.050361558134036,60.2111358502625,0.0,0.0,0.0,0,0,1,1,0
1312,240.0,6,58.105917113689586,60.26669140581805,0.0,0.0,0.0,0,0,1,1,0
1314,240.0,6,58.16147266924514,60.322246961373594,0.0,0.0,0.0,0,0,1,1,0
1316,240.0,6,58.21702822480069,60.377802516929144,0.0,0.0,0.0,0,0,1,1,0
1318,240.0,6,58.272583780356236,60.4333580724847,0.0,0.0,0.0,0,0,1,1,0
1320,240.0,6,58.328139335911786,60.48891362804025,0.0,0.0,0.0,0,0,1,1,0
1322,240.0,6,58.38369489146734,60.54446918359581,0.0,0.0,0.0,0,0,1,1,0
1324,240.0,6,58.43925044702289,60.60002473915136,0.0,0.0,0.0,0,0,1,1,0
1326,240.0,6,58.49480600257845,60.655580294706915,0.0,0.0,0.0,0,0,1,1,0
1328,240.0,6,58.550361558134,60.711135850262465,0.0,0.0,0.0,0,0,1,1,0
1330,240.0,6,58.60591711368956,60.766691405818015,0.0,0.0,0.0,0,0,1,1,0
1332,240.0,6,58.66147266924511,60.82224696137357,0.0,0.0,0.0,0,0,1,1,0
1334,240.0,6,58.71702822480066,60.87780251692912,0.0,0.0,0.0,0,0,1,1,0
1336,240.0,6,58.772583780356214,60.93335807248468,0.0,0.0,0.0,0,0,1,1,0
1338,240.0,6,58.828139335911764,60.98891362804023,0.0,0.0,0.0,0,0,1,1,0
1340,240.0,6,58.88369489146732,61.04446918359579,0.0,0.0,0.0,0,0,1,1,0
1342,240.0,6,58.93925044702287,61.10002473915134,0.0,0.0,0.0,0,0,1,1,0
1344,240.0,6,58.99480600257843,61.15558029470688,0.0,0.0,0.0,0,0,1,1,0
1346,240.0,6,59.05036155813398,61.21113585026243,0.0,0.0,0.0,0,0,1,1,0
1348,240.0,6,59.10591711368952,61.26669140581799,0.0,0.0,0.0,0,0,1,1,0
1350,240.0,6,59.16147266924507,61.32224696137354,0.0,0.0,0.0,0,0,1,1,0
1352,240.0,6,59.21702822480063,61.377802516929094,0.0,0.0,0.0,0,0,1,1,0
1354,240.0,6,59.27258378035618,61.433358072484644,0.0,0.0,0.0,0,0,1,1,0
1356,240.0,6,59.328139335911736,61.4889136280402,0.0,0.0,0.0,0,0,1,1,0
1358,240.0,6,59.383694891467286,61.54446918359575,0.0,0.0,0.0,0,0,1,1,0
1360,240.0,6,59.43925044702284,61.6000247391513,0.0,0.0,0.0,0,0,1,1,0
1362,240.0,6,59.49480600257839,61.65558029470686,0.0,0.0,0.0,0,0,1,1,0
1364,240.0,6,59.55036155813394,61.71113585026241,0.0,0.0,0.0,0,0,1,1,0
1366,240.0,6,59.6059171136895,61.766691405817966,0.0,0.0,0.0,0,0,1,1,0
1368,240.0,6,59.66147266924505,61.822246961373516,0.0,0.0,0.0,0,0,1,1,0
1370,240.0,6,59.71702822480061,61.87780251692907,0.0,0.0,0.0,0,0,1,1,0
1372,240.0,6,59.77258378035616,61.93335807248462,0.0,0.0,0.0,0,0,1,1,0
1374,240.0,6,59.828139335911715,61.988913628040166,0.0,0.0,0.0,0,0,1,1,0
1376,240.0,6,59.883694891467265,62.044469183595716,0.0,0.0,0.0,0,0,1,1,0
1378,240.0,6,59.93925044702281,62.10002473915127,0.0,0.0,0.0,0,0,1,1,0
1380,240.0,6,59.99480600257836,62.15558029470682,0.0,0.0,0.0,0,0,1,1,0
1382,240.0,6,60.050361558133915,62.21113585026238,0.0,0.0,0.0,0,0,1,1,0
1384,240.0,6,60.105917113689465,62.26669140581793,0.0,0.0,0.0,0,0,1,1,0
1386,240.0,6,60.16147266924502,62.32224696137349,0.0,0.0,0.0,0,0,1,1,0
1388,240.0,6,60.21702822480057,62.37780251692904,0.0,0.0,0.0,0,0,1,1,0
1390,240.0,6,60.27258378035613,62.43335807248459,0.0,0.0,0.0,0,0,1,1,0
1392,240.0,6,60.32813933591168,62.488913628040144,0.0,0.0,0.0,0,0,1,1,0
1394,240.0,6,60.38369489146723,62.544469183595695,0.0,0.0,0.0,0,0,1,1,0
1396,240.0,6,60.439250447022786,62.60002473915125,0.0,0.0,0.0,0,0,1,1,0
1398,240.0,6,60.494806002578336,62.6555802947068,0.0,0.0,0.0,0,0,1,1,0
1400,240.0,6,60.55036155813389,62.71113585026236,0.0,0.0,0.0,0,0,1,1,0
1402,240.0,6,60.60591711368944,62.76669140581791,0.0,0.0,0.0,0,0,1,1,0
1404,240.0,6,60.661472669245,62.82224696137345,0.0,0.0,0.0,0,0,1,1,0
1406,240.0,6,60.71702822480055,62.877802516929,0.0,0.0,0.0,0,0,1,1,0
1408,240.0,6,60.77258378035609,62.93335807248456,0.0,0.0,0.0,0,0,1,1,0
1410,240.0,6,60.828139335911644,62.98891362804011,0.0,0.0,0.0,0,0,1,1,0
1412,240.0,6,60.8836948914672,63.044469183595666,0.0,0.0,0.0,0,0,1,1,0
1414,240.0,6,60.93925044702275,63.100024739151216,0.0,0.0,0.0,0,0,1,1,0
1416,240.0,6,60.99480600257831,63.15558029470677,0.0,0.0,0.0,0,0,1,1,0
1418,240.0,6,61.05036155813386,63.21113585026232,0.0,0.0,0.0,0,0,1,1,0
1420,240.0,6,61.105917113689415,63.26669140581787,0.0,0.0,0.0,0,0,1,1,0
1422,240.0,6,61.161472669244965,63.32224696137343,0.0,0.0,0.0,0,0,1,1,0
1424,240.0,6,61.217028224800515,63.37780251692898,0.0,0.0,0.0,0,0,1,1,0
1426,240.0,6,61.27258378035607,63.43335807248454,0.0,0.0,0.0,0,0,1,1,0
1428,240.0,6,61.32813933591162,63.48891362804009,0.0,0.0,0.0,0,0,1,1,0
1430,240.0,6,61.38369489146718,63.544469183595645,0.0,0.0,0.0,0,0,1,1,0
1432,240.0,6,61.43925044702273,63.600024739151195,0.0,0.0,0.0,0,0,1,1,0
1434,240.0,6,61.49480600257829,63.65558029470674,0.0,0.0,0.0,0,0,1,1,0
1436,240.0,6,61.55036155813384,63.71113585026229,0.0,0.0,0.0,0,0,1,1,0
1438,240.0,6,61.60591711368938,63.766691405817845,0.0,0.0,0.0,0,0,1,1,0
1440,240.0,6,61.66147266924493,63.822246961373395,0.0,0.0,0.0,0,0,1,1,0
1442,240.0,6,61.71702822480049,63.87780251692895,0.0,0.0,0.0,0,0,1,1,0
1444,240.0,6,61.77258378035604,63.9333580724845,0.0,0.0,0.0,0,0,1,1,0
1446,240.0,6,61.828139335911594,63.98891362804006,0.0,0.0,0.0,0,0,1,1,0
1448,240.0,6,61.883694891467144,64.04446918359561,0.0,0.0,0.0,0,0,1,1,0
1450,240.0,6,61.9392504470227,64.10002473915117,0.0,0.0,0.0,0,0,1,1,0
1452,240.0,6,61.99480600257825,64.15558029470671,0.0,0.0,0.0,0,0,1,1,0
1454,240.0,6,62.0503615581338,64.21113585026227,0.0,0.0,0.0,0,0,1,1,0
1456,240.0,6,62.10591711368936,64.26669140581782,0.0,0.0,0.0,0,0,1,1,0
1458,240.0,6,62.16147266924491,64.32224696137338,0.0,0.0,0.0,0,0,1,1,0
1460,240.0,6,62.217028224800465,64.37780251692892,0.0,0.0,0.0,0,0,1,1,0
1462,240.0,6,62.272583780356015,64.43335807248448,0.0,0.0,0.0,0,0,1,1,0
1464,240.0,6,62.32813933591157,64.48891362804002,0.0,0.0,0.0,0,0,1,1,0
1466,240.0,6,62.38369489146712,64.54446918359558,0.0,0.0,0.0,0,0,1,1,0
1468,240.0,6,62.439250447022665,64.60002473915112,0.0,0.0,0.0,0,0,1,1,0
1470,240.0,6,62.494806002578215,64.65558029470668,0.0,0.0,0.0,0,0,1,1,0
1472,240.0,6,62.55036155813377,64.71113585026224,0.0,0.0,0.0,0,0,1,1,0
1474,240.0,6,62.60591711368932,64.7666914058178,0.0,0.0,0.0,0,0,1,1,0
1476,240.0,6,62.66147266924488,64.82224696137334,0.0,0.0,0.0,0,0,1,1,0
1478,240.0,6,62.71702822480043,64.8778025169289,0.0,0.0,0.0,0,0,1,1,0
1480,240.0,6,62.77258378035599,64.93335807248445,0.0,0.0,0.0,0,0,1,1,0
1482,240.0,6,62.82813933591154,64.98891362804,0.0,0.0,0.0,0,0,1,1,0
1484,240.0,6,62.88369489146709,65.04446918359555,0.0,0.0,0.0,0,0,1,1,0
1486,240.0,6,62.939250447022644,65.10002473915111,0.0,0.0,0.0,0,0,1,1,0
1488,240.0,6,62.994806002578194,65.15558029470667,0.0,0.0,0.0,0,0,1,1,0
1490,240.0,6,63.05036155813375,65.21113585026221,0.0,0.0,0.0,0,0,1,1,0
1492,240.0,6,63.1059171136893,65.26669140581777,0.0,0.0,0.0,0,0,1,1,0
1494,240.0,6,63.16147266924486,65.32224696137331,0.0,0.0,0.0,0,0,1,1,0
1496,240.0,6,63.21702822480041,65.37780251692887,0.0,0.0,0.0,0,0,1,1,0
1498,240.0,6,63.27258378035595,65.43335807248441,0.0,0.0,0.0,0,0,1,1,0
1500,240.0,6,63.3281393359115,65.48891362803997,0.0,0.0,0.0,0,0,1,1,0
1502,240.0,6,63.38369489146706,65.54446918359552,0.0,0.0,0.0,0,0,1,1,0
1504,240.0,6,63.43925044702261,65.60002473915108,0.0,0.0,0.0,0,0,1,1,0
1506,240.0,6,63.494806002578166,65.65558029470662,0.0,0.0,0.0,0,0,1,1,0
1508,240.0,6,63.550361558133716,65.71113585026218,0.0,0.0,0.0,0,0,1,1,0
1510,240.0,6,63.60591711368927,65.76669140581774,0.0,0.0,0.0,0,0,1,1,0
1512,240.0,6,63.66147266924482,65.82224696137328,0.0,0.0,0.0,0,0,1,1,0
1514,240.0,6,63.71702822480037,65.87780251692884,0.0,0.0,0.0,0,0,1,1,0
1516,240.0,6,63.77258378035593,65.9333580724844,0.0,0.0,0.0,0,0,1,1,0
1518,240.0,6,63.82813933591148,65.98891362803995,0.0,0.0,0.0,0,0,1,1,0
1520,240.0,6,63.88369489146704,66.0444691835955,0.0,0.0,0.0,0,0,1,1,0
1522,240.0,6,63.93925044702259,66.10002473915105,0.0,0.0,0.0,0,0,1,1,0
1524,240.0,6,63.994806002578144,66.1555802947066,0.0,0.0,0.0,0,0,1,1,0
1526,240.0,6,64.0503615581337,66.21113585026215,0.0,0.0,0.0,0,0,1,1,0
1528,240.0,6,64.10591711368923,66.2666914058177,0.0,0.0,0.0,0,0,1,1,0
1530,240.0,6,64.16147266924479,66.32224696137325,0.0,0.0,0.0,0,0,1,1,0
1532,240.0,6,64.21702822480034,66.37780251692881,0.0,0.0,0.0,0,0,1,1,0
1534,240.0,6,64.2725837803559,66.43335807248437,0.0,0.0,0.0,0,0,1,1,0
1536,240.0,6,64.32813933591144,66.48891362803991,0.0,0.0,0.0,0,0,1,1,0
1538,240.0,6,64.383694891467,66.54446918359547,0.0,0.0,0.0,0,0,1,1,0
1540,240.0,6,64.43925044702256,66.60002473915102,0.0,0.0,0.0,0,0,1,1,0
1542,240.0,6,64.49480600257812,66.65558029470657,0.0,0.0,0.0,0,0,1,1,0
1544,240.0,6,64.55036155813366,66.71113585026212,0.0,0.0,0.0,0,0,1,1,0
1546,240.0,6,64.60591711368922,66.76669140581768,0.0,0.0,0.0,0,0,1,1,0
1548,240.0,6,64.66147266924477,66.82224696137324,0.0,0.0,0.0,0,0,1,1,0
1550,240.0,6,64.71702822480032,66.87780251692878,0.0,0.0,0.0,0,0,1,1,0
1552,240.0,6,64.77258378035587,66.93335807248434,0.0,0.0,0.0,0,0,1,1,0
1554,240.0,6,64.82813933591143,66.98891362803988,0.0,0.0,0.0,0,0,1,1,0
1556,240.0,6,64.88369489146699,67.04446918359544,0.0,0.0,0.0,0,0,1,1,0
1558,240.0,6,64.93925044702252,67.10002473915098,0.0,0.0,0.0,0,0,1,1,0
1560,240.0,6,64.99480600257807,67.15558029470654,0.0,0.0,0.0,0,0,1,1,0
1562,240.0,6,65.05036155813363,67.2111358502621,0.0,0.0,0.0,0,0,1,1,0
1564,240.0,6,65.10591711368919,67.26669140581765,0.0,0.0,0.0,0,0,1,1,0
1566,240.0,6,65.16147266924473,67.3222469613732,0.0,0.0,0.0,0,0,1,1,0
1568,240.0,6,65.21702822480029,67.37780251692875,0.0,0.0,0.0,0,0,1,1,0
1570,240.0,6,65.27258378035584,67.43335807248431,0.0,0.0,0.0,0,0,1,1,0
1572,240.0,6,65.3281393359114,67.48891362803985,0.0,0.0,0.0,0,0,1,1,0
1574,240.0,6,65.38369489146694,67.54446918359541,0.0,0.0,0.0,0,0,1,1,0
1576,240.0,6,65.4392504470225,67.60002473915097,0.0,0.0,0.0,0,0,1,1,0
1578,240.0,6,65.49480600257806,67.65558029470652,0.0,0.0,0.0,0,0,1,1,0
1580,240.0,6,65.5503615581336,67.71113585026207,0.0,0.0,0.0,0,0,1,1,0
1582,240.0,6,65.60591711368916,67.76669140581762,0.0,0.0,0.0,0,0,1,1,0
1584,240.0,6,65.66147266924472,67.82224696137317,0.0,0.0,0.0,0,0,1,1,0
1586,240.0,6,65.71702822480027,67.87780251692872,0.0,0.0,0.0,0,0,1,1,0
1588,240.0,6,65.7725837803558,67.93335807248427,0.0,0.0,0.0,0,0,1,1,0
1590,240.0,6,65.82813933591136,67.98891362803982,0.0,0.0,0.0,0,0,1,1,0
1592,240.0,6,65.88369489146692,68.04446918359538,0.0,0.0,0.0,0,0,1,1,0
1594,240.0,6,65.93925044702247,68.10002473915094,0.0,0.0,0.0,0,0,1,1,0
1596,240.0,6,65.99480600257802,68.15558029470648,0.0,0.0,0.0,0,0,1,1,0
1598,240.0,6,66.05036155813357,68.21113585026204,0.0,0.0,0.0,0,0,1,1,0
1600,240.0,6,66.10591711368913,68.2666914058176,0.0,0.0,0.0,0,0,1,1,0
1602,240.0,6,66.16147266924469,68.32224696137314,0.0,0.0,0.0,0,0,1,1,0
1604,240.0,6,66.21702822480023,68.3778025169287,0.0,0.0,0.0,0,0,1,1,0
1606,240.0,6,66.27258378035579,68.43335807248425,0.0,0.0,0.0,0,0,1,1,0
1608,240.0,6,66.32813933591135,68.48891362803981,0.0,0.0,0.0,0,0,1,1,0
1610,240.0,6,66.38369489146689,68.54446918359535,0.0,0.0,0.0,0,0,1,1,0
1612,240.0,6,66.43925044702245,68.60002473915091,0.0,0.0,0.0,0,0,1,1,0
1614,240.0,6,66.494806002578,68.65558029470645,0.0,0.0,0.0,0,0,1,1,0
1616,240.0,6,66.55036155813356,68.71113585026201,0.0,0.0,0.0,0,0,1,1,0
1618,240.0,6,66.60591711368909,68.76669140581755,0.0,0.0,0.0,0,0,1,1,0
1620,240.0,6,66.66147266924465,68.82224696137311,0.0,0.0,0.0,0,0,1,1,0
1622,240.0,6,66.7170282248002,68.87780251692867,0.0,0.0,0.0,0,0,1,1,0
1624,240.0,6,66.77258378035576,68.93335807248422,0.0,0.0,0.0,0,0,1,1,0
1626,240.0,6,66.8281393359113,68.98891362803977,0.0,0.0,0.0,0,0,1,1,0
1628,240.0,6,66.88369489146686,69.04446918359533,0.0,0.0,0.0,0,0,1,1,0
1630,240.0,6,66.93925044702242,69.10002473915088,0.0,0.0,0.0,0,0,1,1,0
1632,240.0,6,66.99480600257797,69.15558029470643,0.0,0.0,0.0,0,0,1,1,0
1634,240.0,6,67.05036155813352,69.21113585026198,0.0,0.0,0.0,0,0,1,1,0
1636,240.0,6,67.10591711368907,69.26669140581754,0.0,0.0,0.0,0,0,1,1,0
1638,240.0,6,67.16147266924463,69.3222469613731,0.0,0.0,0.0,0,0,1,1,0
1640,240.0,6,67.21702822480017,69.37780251692864,0.0,0.0,0.0,0,0,1,1,0
1642,240.0,6,67.27258378035573,69.4333580724842,0.0,0.0,0.0,0,0,1,1,0
1644,240.0,6,67.32813933591129,69.48891362803974,0.0,0.0,0.0,0,0,1,1,0
1646,240.0,6,67.38369489146685,69.5444691835953,0.0,0.0,0.0,0,0,1,1,0
1648,240.0,6,67.43925044702237,69.60002473915084,0.0,0.0,0.0,0,0,1,1,0
1650,240.0,6,67.49480600257793,69.6555802947064,0.0,0.0,0.0,0,0,1,1,0
1652,240.0,6,67.55036155813349,69.71113585026195,0.0,0.0,0.0,0,0,1,1,0
1654,240.0,6,67.60591711368905,69.76669140581751,0.0,0.0,0.0,0,0,1,1,0
1656,240.0,6,67.66147266924459,69.82224696137305,0.0,0.0,0.0,0,0,1,1,0
1658,240.0,6,67.71702822480015,69.87780251692861,0.0,0.0,0.0,0,0,1,1,0
1660,240.0,6,67.7725837803557,69.93335807248417,0.0,0.0,0.0,0,0,1,1,0
1662,240.0,6,67.82813933591126,69.98891362803971,0.0,0.0,0.0,0,0,1,1,0
1664,240.0,6,67.8836948914668,70.04446918359527,0.0,0.0,0.0,0,0,1,1,0
1666,240.0,6,67.93925044702236,70.10002473915083,0.0,0.0,0.0,0,0,1,1,0
1668,240.0,6,67.99480600257792,70.15558029470638,0.0,0.0,0.0,0,0,1,1,0
1670,240.0,6,68.05036155813346,70.21113585026193,0.0,0.0,0.0,0,0,1,1,0
1672,240.0,6,68.10591711368902,70.26669140581748,0.0,0.0,0.0,0,0,1,1,0
1674,240.0,6,68.16147266924457,70.32224696137303,0.0,0.0,0.0,0,0,1,1,0
1676,240.0,6,68.21702822480013,70.37780251692858,0.0,0.0,0.0,0,0,1,1,0
1678,240.0,6,68.27258378035566,70.43335807248413,0.0,0.0,0.0,0,0,1,1,0
1680,240.0,6,68.32813933591122,70.48891362803968,0.0,0.0,0.0,0,0,1,1,0
1682,240.0,6,68.38369489146677,70.54446918359524,0.0,0.0,0.0,0,0,1,1,0
1684,240.0,6,68.43925044702233,70.6000247391508,0.0,0.0,0.0,0,0,1,1,0
1686,240.0,6,68.49480600257787,70.65558029470634,0.0,0.0,0.0,0,0,1,1,0
1688,240.0,6,68.55036155813343,70.7111358502619,0.0,0.0,0.0,0,0,1,1,0
1690,240.0,6,68.60591711368899,70.76669140581745,0.0,0.0,0.0,0,0,1,1,0
1692,240.0,6,68.66147266924455,70.822246961373,0.0,0.0,0.0,0,0,1,1,0
1694,240.0,6,68.71702822480009,70.87780251692855,0.0,0.0,0.0,0,0,1,1,0
1696,240.0,6,68.77258378035565,70.93335807248411,0.0,0.0,0.0,0,0,1,1,0
1698,240.0,6,68.8281393359112,70.98891362803967,0.0,0.0,0.0,0,0,1,1,0
1700,240.0,6,68.88369489146675,71.04446918359521,0.0,0.0,0.0,0,0,1,1,0
1702,240.0,6,68.9392504470223,71.10002473915077,0.0,0.0,0.0,0,0,1,1,0
1704,240.0,6,68.99480600257786,71.15558029470631,0.0,0.0,0.0,0,0,1,1,0
1706,240.0,6,69.05036155813342,71.21113585026187,0.0,0.0,0.0,0,0,1,1,0
1708,240.0,6,69.10591711368895,71.26669140581741,0.0,0.0,0.0,0,0,1,1,0
1710,240.0,6,69.1614726692445,71.32224696137297,0.0,0.0,0.0,0,0,1,1,0
1712,240.0,6,69.21702822480006,71.37780251692853,0.0,0.0,0.0,0,0,1,1,0
1714,240.0,6,69.27258378035562,71.43335807248408,0.0,0.0,0.0,0,0,1,1,0
1716,240.0,6,69.32813933591116,71.48891362803963,0.0,0.0,0.0,0,0,1,1,0
1718,240.0,6,69.38369489146672,71.54446918359518,0.0,0.0,0.0,0,0,1,1,0
1720,240.0,6,69.43925044702227,71.60002473915074,0.0,0.0,0.0,0,0,1,1,0
1722,240.0,6,69.49480600257783,71.65558029470628,0.0,0.0,0.0,0,0,1,1,0
1724,240.0,6,69.55036155813337,71.71113585026184,0.0,0.0,0.0,0,0,1,1,0
1726,240.0,6,69.60591711368893,71.7666914058174,0.0,0.0,0.0,0,0,1,1,0
1728,240.0,6,69.66147266924449,71.82224696137295,0.0,0.0,0.0,0,0,1,1,0
1730,240.0,6,69.71702822480003,71.8778025169285,0.0,0.0,0.0,0,0,1,1,0
1732,240.0,6,69.77258378035559,71.93335807248405,0.0,0.0,0.0,0,0,1,1,0
1734,240.0,6,69.82813933591115,71.9889136280396,0.0,0.0,0.0,0,0,1,1,0
1736,240.0,6,69.8836948914667,72.04446918359515,0.0,0.0,0.0,0,0,1,1,0
1738,240.0,6,69.93925044702223,72.1000247391507,0.0,0.0,0.0,0,0,1,1,0
1740,240.0,6,69.99480600257779,72.15558029470625,0.0,0.0,0.0,0,0,1,1,0
1742,240.0,6,70.05036155813335,72.21113585026181,0.0,0.0,0.0,0,0,1,1,0
1744,240.0,6,70.1059171136889,72.26669140581737,0.0,0.0,0.0,0,0,1,1,0
1746,240.0,6,70.16147266924445,72.32224696137291,0.0,0.0,0.0,0,0,1,1,0
1748,240.0,6,70.2170282248,72.37780251692847,0.0,0.0,0.0,0,0,1,1,0
1750,240.0,6,70.27258378035556,72.43335807248403,0.0,0.0,0.0,0,0,1,1,0
1752,240.0,6,70.32813933591112,72.48891362803957,0.0,0.0,0.0,0,0,1,1,0
