time_s,total_load_kw,bus_0_soc,bus_1_soc,bus_2_soc
846,360.0,61.19131374693578,48.90299288223222,53.903364145161284
848,360.0,61.24686930249133,48.95854843778778,53.958919700716834
850,360.0,61.30242485804689,49.01410399334333,54.01447525627238
852,360.0,61.35798041360244,49.06965954889889,54.07003081182793
854,360.0,61.413535969158,49.12521510445445,54.125586367383484
856,360.0,61.46909152471355,49.18077066001001,54.181141922939034
858,360.0,61.52464708026909,49.23632621556557,54.23669747849459
860,360.0,61.58020263582464,49.291881771121126,54.29225303405014
862,360.0,61.6357581913802,49.34743732667668,54.3478085896057
864,360.0,61.69131374693575,49.40299288223224,54.40336414516125
866,360.0,61.746869302491305,49.458548437787805,54.4589197007168
868,360.0,61.802424858046855,49.51410399334336,54.514475256272355
870,360.0,61.85798041360241,49.56965954889892,54.570030811827905
872,360.0,61.91353596915796,49.625215104454476,54.62558636738346
874,360.0,61.96909152471351,49.68077066001004,54.68114192293901
876,360.0,62.02464708026907,49.7363262155656,54.73669747849457
878,360.0,62.08020263582462,49.791881771121155,54.79225303405012
880,360.0,62.13575819138018,49.847437326676705,54.84780858960566
882,360.0,62.19131374693573,49.90299288223227,54.90336414516121
884,360.0,62.246869302491284,49.958548437787826,54.95891970071677
886,360.0,62.302424858046834,50.01410399334338,55.01447525627232
888,360.0,62.35798041360238,50.06965954889895,55.07003081182788
890,360.0,62.41353596915793,50.125215104454504,55.12558636738343
892,360.0,62.469091524713484,50.18077066001007,55.181141922938984
894,360.0,62.524647080269034,50.23632621556562,55.236697478494534
896,360.0,62.58020263582459,50.29188177112117,55.292253034050084
898,360.0,62.63575819138014,50.34743732667673,55.34780858960564
900,360.0,62.6913137469357,50.40299288223229,55.40336414516119
