time_s,total_load_kw,total_queue,bus_0_soc,bus_1_soc,bus_2_soc,bus_3_soc,bus_4_soc,bus_0_charging,bus_1_charging,bus_2_charging,bus_3_charging,bus_4_charging
194,120.0,4,27.05036155813299,19.654459145386976,11.366270399665481,14.764968070181675,10.35968892435662,0,0,1,0,0
196,120.0,4,27.105917113688548,19.610465985266757,11.319846503514668,14.719047965783005,10.30877878755225,0,0,1,0,0
198,120.0,4,27.16147266924411,19.566472825146533,11.273422607363857,14.673127861384335,10.257868650747875,0,0,1,0,0
200,120.0,4,27.217028224799666,19.522479665026314,11.226998711213046,14.627207756985664,10.206958513943503,0,0,1,0,0
202,120.0,4,27.272583780355227,19.478486504906094,11.180574815062235,14.581287652586994,10.15604837713913,0,0,1,0,0
204,120.0,4,27.328139335910784,19.43449334478587,11.134150918911425,14.535367548188324,10.105138240334758,0,0,1,0,0
206,120.0,4,27.38369489146634,19.390500184665648,11.087727022760612,14.489447443789652,10.054228103530386,0,0,1,0,0
208,120.0,4,27.4392504470219,19.346507024545424,11.041303126609801,14.443527339390982,10.003317966726014,0,0,1,0,0
210,240.0,7,27.49480600257746,19.302513864425205,10.99487923045899,14.397607234992313,9.95240782992164,0,0,1,0,0
212,240.0,7,27.55036155813302,19.35806941998076,10.948455334308179,14.35168713059364,9.90149769311727,0,0,1,0,0
214,240.0,7,27.605917113688577,19.41362497553632,10.902031438157369,14.305767026194971,9.850587556312895,0,0,1,0,0
216,240.0,7,27.661472669244137,19.46918053109187,10.855607542006556,14.259846921796301,9.799677419508521,0,0,1,0,0
218,240.0,7,27.717028224799694,19.524736086647426,10.809183645855745,14.21392681739763,9.74876728270415,0,0,1,0,0
220,240.0,7,27.772583780355248,19.580291642202983,10.762759749704934,14.16800671299896,9.697857145899777,0,0,1,0,0
222,240.0,7,27.828139335910805,19.635847197758537,10.716335853554122,14.12208660860029,9.646947009095404,0,0,1,0,0
224,240.0,7,27.883694891466366,19.691402753314094,10.669911957403313,14.076166504201618,9.596036872291032,0,0,1,0,0
226,240.0,7,27.939250447021923,19.746958308869647,10.6234880612525,14.030246399802948,9.54512673548666,0,0,1,0,0
228,240.0,7,27.994806002577484,19.802513864425205,10.577064165101689,13.984326295404278,9.494216598682288,0,0,1,0,0
230,240.0,7,28.05036155813304,19.858069419980758,10.530640268950878,13.938406191005607,9.443306461877915,0,0,1,0,0
232,240.0,7,28.1059171136886,19.913624975536315,10.484216372800066,13.892486086606937,9.392396325073541,0,0,1,0,0
234,240.0,7,28.16147266924416,19.969180531091872,10.437792476649257,13.846565982208267,9.34148618826917,0,0,1,0,0
236,240.0,7,28.217028224799716,20.024736086647422,10.391368580498444,13.800645877809595,9.290576051464797,0,0,1,0,0
238,240.0,7,28.272583780355276,20.08029164220298,10.344944684347633,13.754725773410925,9.239665914660424,0,0,1,0,0
240,240.0,7,28.328139335910834,20.135847197758537,10.298520788196825,13.70880566901226,9.188755777856056,0,0,1,0,0
242,240.0,7,28.383694891466394,20.19140275331409,10.252096892046016,13.662885564613589,9.137845641051683,0,0,1,0,0
244,240.0,7,28.43925044702195,20.246958308869647,10.205672995895204,13.616965460214919,9.086935504247311,0,0,1,0,0
246,240.0,7,28.494806002577512,20.3025138644252,10.159249099744393,13.57104535581625,9.036025367442939,0,0,1,0,0
248,240.0,7,28.55036155813307,20.358069419980758,10.112825203593582,13.525125251417577,8.985115230638566,0,0,1,0,0
250,240.0,7,28.605917113688623,20.41362497553631,10.066401307442769,13.479205147018908,8.934205093834194,0,0,1,0,0
252,240.0,7,28.66147266924418,20.46918053109187,10.01997741129196,13.433285042620238,8.88329495702982,0,0,1,0,0
254,240.0,7,28.71702822479974,20.524736086647426,9.973553515141148,13.387364938221566,8.83238482022545,0,0,1,0,0
256,240.0,7,28.772583780355298,20.580291642202976,9.927129618990337,13.341444833822896,8.781474683421076,0,0,1,0,0
258,240.0,7,28.82813933591086,20.635847197758533,9.880705722839526,13.295524729424226,8.730564546616701,0,0,1,0,0
260,240.0,7,28.883694891466416,20.69140275331409,9.834281826688713,13.24960462502556,8.679654409812331,0,0,1,0,0
262,240.0,7,28.939250447021976,20.746958308869644,9.787857930537903,13.20368452062689,8.628744273007957,0,0,1,0,0
264,240.0,7,28.994806002577533,20.8025138644252,9.741434034387092,13.15776441622822,8.577834136203585,0,0,1,0,0
266,240.0,7,29.05036155813309,20.858069419980755,9.695010138236281,13.111844311829552,8.526923999399212,0,0,1,0,0
268,240.0,7,29.10591711368865,20.91362497553631,9.64858624208547,13.065924207430882,8.47601386259484,0,0,1,0,0
270,240.0,7,29.16147266924421,20.969180531091865,9.602162345934657,13.020004103032216,8.425103725790468,0,0,1,0,0
272,240.0,7,29.21702822479977,21.024736086647422,9.555738449783847,12.974083998633546,8.374193588986095,0,0,1,0,0
274,240.0,7,29.272583780355326,21.08029164220298,9.509314553633036,12.928163894234876,8.323283452181721,0,0,1,0,0
276,240.0,7,29.328139335910887,21.13584719775853,9.462890657482225,12.882243789836206,8.27237331537735,0,0,1,0,0
278,240.0,7,29.383694891466444,21.191402753314087,9.416466761331414,12.836323685437536,8.221463178572977,0,0,1,0,0
280,240.0,7,29.439250447021998,21.246958308869644,9.3700428651806,12.79040358103887,8.170553041768605,0,0,1,0,0
282,240.0,7,29.494806002577555,21.302513864425197,9.323618969029791,12.7444834766402,8.119642904964232,0,0,1,0,0
284,240.0,7,29.550361558133115,21.358069419980755,9.27719507287898,12.69856337224153,8.06873276815986,0,0,1,0,0
286,240.0,7,29.605917113688673,21.413624975536308,9.230771176728169,12.652643267842862,8.017822631355486,0,0,1,0,0
288,240.0,7,29.661472669244233,21.469180531091865,9.184347280577358,12.606723163444192,7.966912494551114,0,0,1,0,0
290,240.0,7,29.71702822479979,21.52473608664742,9.137923384426545,12.560803059045526,7.916002357746741,0,0,1,0,0
292,240.0,7,29.77258378035535,21.580291642202976,9.091499488275735,12.514882954646856,7.865092220942368,0,0,1,0,0
294,240.0,7,29.828139335910908,21.635847197758533,9.045075592124924,12.468962850248186,7.814182084137997,0,0,1,0,0
296,240.0,7,29.883694891466465,21.691402753314083,8.998651695974113,12.423042745849516,7.763271947333624,0,0,1,0,0
298,240.0,7,29.939250447022026,21.74695830886964,8.952227799823302,12.377122641450848,7.712361810529251,0,0,1,0,0
300,240.0,7,29.994806002577583,21.802513864425197,8.905803903672489,12.331202537052178,7.661451673724878,0,0,1,0,0
302,240.0,7,30.050361558133144,21.85806941998075,8.859380007521679,12.285282432653508,7.610541536920507,0,0,1,0,0
304,240.0,7,30.1059171136887,21.913624975536308,8.812956111370868,12.23936232825484,7.5596314001161335,0,0,1,0,0
306,240.0,7,30.16147266924426,21.96918053109186,8.766532215220057,12.193442223856172,7.508721263311761,0,0,1,0,0
308,240.0,7,30.21702822479982,22.02473608664742,8.720108319069245,12.147522119457504,7.457811126507388,0,0,1,0,0
310,240.0,7,30.272583780355372,22.080291642202972,8.673684422918432,12.101602015058834,7.406900989703017,0,0,1,0,0
312,240.0,7,30.32813933591093,22.13584719775853,8.627260526767623,12.055681910660164,7.3559908528986435,0,0,1,0,0
314,240.0,7,30.38369489146649,22.191402753314087,8.580836630616812,12.009761806261496,7.305080716094271,0,0,1,0,0
316,240.0,7,30.439250447022047,22.246958308869637,8.534412734466,11.963841701862826,7.254170579289898,0,0,1,0,0
318,240.0,7,30.494806002577608,22.302513864425194,8.48798883831519,11.917921597464158,7.203260442485525,0,0,1,0,0
320,240.0,7,30.550361558133165,22.35806941998075,8.441564942164376,11.872001493065488,7.152350305681153,0,0,1,0,0
322,240.0,7,30.605917113688726,22.413624975536305,8.395141046013567,11.826081388666818,7.101440168876779,0,0,1,0,0
324,240.0,7,30.661472669244283,22.46918053109186,8.348717149862756,11.78016128426815,7.050530032072408,0,0,1,0,0
326,240.0,7,30.71702822479984,22.524736086647415,8.302293253711944,11.734241179869482,6.999619895268035,0,0,1,0,0
328,240.0,7,30.7725837803554,22.580291642202972,8.255869357561133,11.688321075470814,6.948709758463663,0,0,1,0,0
330,240.0,7,30.828139335910958,22.635847197758526,8.20944546141032,11.642400971072144,6.897799621659289,0,0,1,0,0
332,240.0,7,30.88369489146652,22.691402753314083,8.16302156525951,11.596480866673474,6.846889484854918,0,0,1,0,0
334,240.0,7,30.939250447022076,22.74695830886964,8.1165976691087,11.550560762274806,6.795979348050545,0,0,1,0,0
336,240.0,7,30.994806002577636,22.80251386442519,8.070173772957888,11.504640657876136,6.7450692112461725,0,0,1,0,0
338,240.0,7,31.050361558133194,22.858069419980747,8.023749876807077,11.458720553477468,6.694159074441799,0,0,1,0,0
340,240.0,7,31.105917113688747,22.913624975536305,7.977325980656265,11.412800449078798,6.643248937637428,0,0,1,0,0
342,240.0,7,31.161472669244304,22.969180531091858,7.930902084505455,11.366880344680128,6.592338800833055,0,0,1,0,0
344,240.0,7,31.217028224799865,23.024736086647415,7.8844781883546435,11.32096024028146,6.5414286640286825,0,0,1,0,0
346,240.0,7,31.272583780355422,23.08029164220297,7.838054292203831,11.275040135882792,6.490518527224309,0,0,1,0,0
348,240.0,7,31.328139335910983,23.135847197758526,7.79163039605302,11.229120031484124,6.439608390419936,0,0,1,0,0
350,240.0,7,31.38369489146654,23.19140275331408,7.745206499902209,11.183199927085454,6.388698253615564,0,0,1,0,0
352,240.0,7,31.4392504470221,23.246958308869637,7.698782603751399,11.137279822686784,6.337788116811191,0,0,1,0,0
354,240.0,7,31.494806002577658,23.302513864425194,7.6523587076005875,11.091359718288116,6.286877980006819,0,0,1,0,0
356,240.0,7,31.550361558133215,23.358069419980744,7.605934811449775,11.045439613889446,6.235967843202447,0,0,1,0,0
358,240.0,7,31.605917113688776,23.4136249755363,7.559510915298964,10.999519509490778,6.185057706398074,0,0,1,0,0
360,240.0,7,31.661472669244333,23.469180531091858,7.513087019148158,10.953599405092113,6.134147569593706,0,0,1,0,0
362,240.0,7,31.717028224799893,23.524736086647412,7.466663122997347,10.907679300693445,6.083237432789333,0,0,1,0,0
364,240.0,7,31.77258378035545,23.58029164220297,7.420239226846535,10.861759196294775,6.0323272959849605,0,0,1,0,0
366,240.0,7,31.82813933591101,23.635847197758522,7.373815330695724,10.815839091896105,5.981417159180588,0,0,1,0,0
368,240.0,7,31.88369489146657,23.69140275331408,7.3273914345449125,10.769918987497437,5.930507022376216,0,0,1,0,0
370,240.0,7,31.939250447022122,23.746958308869633,7.280967538394102,10.723998883098767,5.879596885571843,0,0,1,0,0
372,240.0,7,31.99480600257768,23.80251386442519,7.234543642243291,10.6780787787001,5.8286867487674705,0,0,1,0,0
374,240.0,7,32.05036155813324,23.858069419980747,7.188119746092479,10.63215867430143,5.777776611963097,0,0,1,0,0
376,240.0,7,32.1059171136888,23.913624975536298,7.141695849941668,10.58623856990276,5.726866475158725,0,0,1,0,0
378,240.0,7,32.161472669244354,23.969180531091855,7.095271953790856,10.540318465504091,5.675956338354352,0,0,1,0,0
380,240.0,7,32.21702822479992,24.024736086647412,7.048848057640046,10.494398361105423,5.62504620154998,0,0,1,0,0
382,240.0,7,32.272583780355475,24.080291642202965,7.002424161489235,10.448478256706755,5.574136064745607,0,0,1,0,0
384,240.0,7,32.32813933591103,24.135847197758522,6.956000265338423,10.402558152308085,5.523225927941235,0,0,1,0,0
386,240.0,7,32.38369489146659,24.191402753314076,6.9095763691876115,10.356638047909415,5.472315791136862,0,0,1,0,0
388,240.0,7,32.43925044702215,24.246958308869633,6.8631524730368,10.310717943510747,5.4214056543324896,0,0,1,0,0
390,240.0,7,32.49480600257771,24.302513864425187,6.81672857688599,10.264797839112077,5.370495517528117,0,0,1,0,0
392,240.0,7,32.55036155813327,24.358069419980744,6.770304680735179,10.21887773471341,5.319585380723744,0,0,1,0,0
394,240.0,7,32.605917113688825,24.4136249755363,6.723880784584367,10.17295763031474,5.268675243919372,0,0,1,0,0
396,240.0,7,32.66147266924438,24.46918053109185,6.6774568884335554,10.12703752591607,5.2177651071149995,0,0,1,0,0
398,240.0,7,32.71702822479995,24.52473608664741,6.631032992282744,10.081117421517401,5.166854970310627,0,0,1,0,0
400,240.0,7,32.7725837803555,24.580291642202965,6.584609096131934,10.035197317118733,5.115944833506254,0,0,1,0,0
402,240.0,7,32.828139335911054,24.63584719775852,6.538185199981123,9.989277212720065,5.065034696701882,0,0,1,0,0
404,240.0,7,32.88369489146661,24.691402753314076,6.491761303830311,9.943357108321395,5.014124559897509,0,0,1,0,0
406,240.0,7,32.939250447022175,24.74695830886963,6.445337407679499,9.897437003922725,4.963214423093136,0,0,1,0,0
408,240.0,7,32.99480600257773,24.802513864425187,6.398913511528688,9.851516899524057,4.912304286288763,0,0,1,0,0
410,240.0,7,33.05036155813329,24.85806941998074,6.352489615377878,9.805596795125387,4.861394149484391,0,0,1,0,0
412,240.0,7,33.10591711368885,24.913624975536298,6.306065719227067,9.75967669072672,4.810484012680019,0,0,1,0,0
414,240.0,7,33.161472669244404,24.969180531091855,6.2596418230762545,9.71375658632805,4.759573875875646,0,0,1,0,0
416,240.0,7,33.21702822479997,25.02473608664741,6.213217926925443,9.66783648192938,4.708663739071273,0,0,1,0,0
418,240.0,7,33.272583780355525,25.080291642202962,6.166794030774633,9.621916377530711,4.657753602266901,0,0,1,0,0
420,240.0,7,33.32813933591108,25.135847197758515,6.120370134623821,9.575996273132043,4.6068434654625285,0,0,1,0,0
422,240.0,7,33.38369489146664,25.191402753314073,6.07394623847301,9.530076168733375,4.555933328658155,0,0,1,0,0
424,240.0,7,33.439250447022204,25.246958308869626,6.027522342322198,9.484156064334705,4.505023191853783,0,0,1,0,0
426,240.0,7,33.49480600257776,25.302513864425187,5.981098446171387,9.438235959936035,4.454113055049411,0,0,1,0,0
428,240.0,7,33.55036155813332,25.35806941998074,5.934674550020577,9.392315855537367,4.4032029182450385,0,0,1,0,0
430,240.0,7,33.60591711368887,25.41362497553629,5.888250653869765,9.346395751138697,4.352292781440665,0,0,1,0,0
432,240.0,7,33.66147266924443,25.46918053109185,5.8418267577189535,9.30047564674003,4.301382644636293,0,0,1,0,0
434,240.0,7,33.71702822479999,25.524736086647405,5.795402861568142,9.25455554234136,4.25047250783192,0,0,1,0,0
436,240.0,7,33.772583780355546,25.580291642202962,5.748978965417331,9.20863543794269,4.199562371027548,0,0,1,0,0
438,240.0,7,33.828139335911104,25.635847197758515,5.702555069266521,9.162715333544021,4.148652234223174,0,0,1,0,0
440,240.0,7,33.88369489146667,25.69140275331407,5.656131173115709,9.116795229145353,4.097742097418802,0,0,1,0,0
442,240.0,7,33.939250447022225,25.746958308869626,5.6097072769648975,9.070875124746685,4.04683196061443,0,0,1,0,0
444,240.0,7,33.99480600257778,25.80251386442518,5.563283380814086,9.024955020348015,3.995921823810057,0,0,1,0,0
446,240.0,7,34.05036155813334,25.85806941998074,5.516859484663275,8.979034915949345,3.945011687005685,0,0,1,0,0
448,240.0,7,34.105917113688896,25.913624975536294,5.470435588512465,8.933114811550677,3.894101550201312,0,0,1,0,0
450,240.0,7,34.16147266924446,25.969180531091844,5.424011692361653,8.887194707152007,3.8431914133969394,0,0,1,0,0
452,240.0,7,34.21702822480002,26.024736086647405,5.377587796210841,8.841274602753339,3.792281276592567,0,0,1,0,0
454,240.0,7,34.272583780355575,26.08029164220296,5.33116390006003,8.79535449835467,3.7413711397881944,0,0,1,0,0
456,240.0,7,34.32813933591113,26.135847197758515,5.284740003909219,8.749434393956,3.690461002983822,0,0,1,0,0
458,240.0,7,34.383694891466696,26.19140275331407,5.238316107758409,8.703514289557331,3.6395508661794493,0,0,1,0,0
460,240.0,7,34.439250447022246,26.246958308869623,5.1918922116075965,8.657594185158663,3.588640729375077,0,0,1,0,0
462,240.0,7,34.4948060025778,26.30251386442518,5.145468315456785,8.611674080759995,3.5377305925707043,0,0,1,0,0
464,240.0,7,34.55036155813336,26.358069419980733,5.099044419305974,8.565753976361325,3.486820455766331,0,0,1,0,0
466,240.0,7,34.605917113688925,26.413624975536294,5.052620523155163,8.519833871962655,3.4359103189619584,0,0,1,0,0
468,240.0,7,34.66147266924448,26.469180531091848,5.0061966270043525,8.473913767563987,3.385000182157586,0,0,1,0,0
470,240.0,7,34.71702822480004,26.524736086647398,4.95977273085354,8.427993663165317,3.3340900453532134,0,0,1,0,0
472,240.0,7,34.772583780355596,26.58029164220296,4.913348834702729,8.382073558766649,3.2831799085488416,0,0,1,0,0
474,240.0,7,34.82813933591116,26.635847197758512,4.866924938551918,8.33615345436798,3.2322697717444693,0,0,1,0,0
